ENL_ID,MRR_ID,Country,site_name,lat,long,date_st,date_en,genus,species1,species2,species3,cohort,mos_origin,inoutrel,inoutrec,blood,sugar,age,mark_meth1,mark_meth2,release_meth,capture_meth1,capture_meth2,capture_meth3,releases_n,recaptures_n,time1,time2,trap_range,trap_range_shape,trap_number,release_sites_location,n_released_f,n_captured_f,n_recaptured_f,rratef,Pop1_f,Pop2_f,Pop3_f,Pop4_f,DPS1_f,DPS2_f,MDT_f,MnDT_f,MxDT_f,GC,disagg_d,MRR_notes
954,123,Papua New Guinea,Agan/Umuin,-5.306,145.75,17/11/1987 00:00,,Anopheles,3,,,Experiment A,1,3,2,0,0,,1,,1,12,,,1,4,1,4,100,asymmetric,8,eccentric,701,,20,0.02,,,,,,,,,,2.35,1,GC = oviposition cycle. Mean length of oviposition cycle for An. Koliensis also reported: 2.5. Trap range is a rough estimate based on number of houses in Agan.
954,126,Papua New Guinea,Agan/Umuin,-5.306,145.75,07/12/1987 00:00,,Anopheles,3,,,Experiment D,1,3,2,0,0,,1,,1,12,,,1,6,1,6,1500,asymmetric,16,eccentric,2374,,78,0.03,,,,,,,,,,2.4,1,GC = oviposition cycle. Mean length of oviposition cycle for An. Koliensis also reported: 2.25.  Trap range is a rough estimate based on distance to Umuin.
954,125,Papua New Guinea,Agan/Umuin,-5.306,145.75,30/11/1987 00:00,,Anopheles,3,,,Experiment C,1,3,2,0,0,,1,,1,12,,,1,5,1,5,100,asymmetric,16,eccentric,552,,35,0.06,,,,,,,,,,2.04,1,GC = oviposition cycle. Mean length of oviposition cycle for An. Koliensis also reported: 2.  Trap range is a rough estimate based on number of houses in Agan.
954,124,Papua New Guinea,Agan/Umuin,-5.306,145.75,24/11/1987 00:00,,Anopheles,3,,,Experiment B,1,3,2,1,0,,1,,2,12,,,1,6,1,6,1500,asymmetric,16,eccentric,2662,,60,0.02,,,,,,,,,,2.26,1,GC = oviposition cycle. Mean length of oviposition cycle for An. Koliensis also reported: 2.22.  Trap range is a rough estimate based on distance to Umuin.
961,256,Papua New Guinea,Agan/Umuin,-5.306,145.75,31/07/1985 00:00,,Anopheles,3,,,Experiment 1 (before bednets),1,3,2,1,0,,1,,1,12,,,1,,,,100,,,,1306,,140,0.1,22451,,,,0.7,,,,,2.3,0,Assuming one release; n recaptures and timings not mentioned. Trap range is a rough estimate based on number of houses in Agan.
961,258,Papua New Guinea,Agan/Umuin,-5.306,145.75,26/08/1985 00:00,,Anopheles,3,,,Experiment 2 (after bednets),1,3,2,0,0,,1,,1,12,,,1,,,,100,,,,709,,41,0.05,13330,,,,0.65,,,,,2.5,0,Assuming one release; n recaptures and timings not mentioned. Trap range is a rough estimate based on number of houses in Agan.
961,257,Papua New Guinea,Agan/Umuin,-5.306,145.75,31/07/1985 00:00,,Anopheles,9,,,Experiment 1 (before bednets),1,3,2,1,0,,1,,1,12,,,1,,,,100,,,,129,,9,0.06,,,,,,,,,,,0,Assuming one release; n recaptures and timings not mentioned. Trap range is a rough estimate based on number of houses in Agan.
1146,661,United States of America,Cohoes,42.777231,-73.703507,24/03/2007 00:00,09/05/2007 00:00,Culex,40,,,N/A,1,2,2,0,0,,1,,2,21,36,,1,10,,,3500,symmetric,35,centric,752,39,0,0,,,,,,,,,,,0,Note this study was done to track dispersal of mosquitoes emerging from overwintering hibernacula - hence the low recapture rate
1146,660,United States of America,Cohoes,42.777231,-73.703507,19/04/2006 00:00,08/05/2006 00:00,Culex,40,,,N/A,1,2,2,0,0,,1,,2,21,36,,1,12,,,3500,symmetric,35,centric,4067,348,1,2.46E-04,,,,,,,,,,,0,Note this study was done to track dispersal of mosquitoes emerging from overwintering hibernacula - hence the low recapture rate
1146,662,United States of America,Cohoes,42.777231,-73.703507,21/04/2008 00:00,07/05/2008 00:00,Culex,40,,,N/A,1,2,2,0,0,,1,,2,21,36,,1,10,,,3500,symmetric,35,centric,3070,111,1,3.26E-04,,,,,,,,,,,0,Note this study was done to track dispersal of mosquitoes emerging from overwintering hibernacula - hence the low recapture rate
1334,146,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Human bait experiment 1,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,1663,,23,0.01,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1334,148,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Horse bait experiment 1,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,1351,,22,0.01,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1334,149,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Pig bait experiment 2,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,1487,,1,6.72E-04,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1334,150,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Human bait N trap experiment 3,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,1160,,4,3.45E-03,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1334,151,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Human bait S trap experiment 3,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,4034,,7,1.74E-03,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1334,152,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Cow bait N trap experiment 3,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,1005,,0,0,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1334,153,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Cow bait S trap experiment 3,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,3045,,10,3.28E-03,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1334,147,Mexico,Nueva Independencia,14.625,-92.270556,01/01/2000 00:00,,Anopheles,39,,,Human bait experiment 2,1,2,2,0,0,,1,,2,22,,,16,20,0,20,300,asymmetric,2,eccentric,5170,,15,2.90E-03,,,,,,,,,,,0,Date not given; this is a guess. Recaptures account only for those marked for the same host
1336,356,United Republic of Tanzania,Masingi,-3.383333,37.366667,24/01/2000 00:00,01/02/2000 00:00,Anopheles,43,,,N/A,1,1,4,1,0,,1,,1,19,2,,5,7,2,8,600,symmetric,7,centric,4382,17099,44,0.01,,,,,,,,,,,0,Mosquitoes were recaptured in the same houses and sheds where they had been captured for release.
1365,246,Mexico,Lazaro Cardenas and Cosalapa,15.043056,-92.538056,01/06/1993 00:00,15/07/1993 00:00,Anopheles,39,,,N/A,1,3,4,1,0,,1,,1,12,9,,1,8,1,9,300,,,,2412,,9,3.73E-03,,,,,0.52,,,,,2.5,1,Exact dates not given; several cohorts were released but no details given. Gonotrophic cycle duration and survival estimates are averaged.
1365,247,Mexico,Benemerito,16.518889,-90.650556,01/08/1993 00:00,15/09/1993 00:00,Anopheles,39,,,N/A,1,3,4,1,0,,1,,1,12,9,,1,8,1,9,300,,,,1578,,11,6.97E-03,,,,,0.68,,,,,3,1,Exact dates not given; several cohorts were released but no details given
1382,328,Malaysia,Lingan,5.633333,115.933333,06/01/1987 00:00,26/01/1987 00:00,Anopheles,45,,,N/A,1,4,4,1,0,,18,,1,12,,,,21,0,20,,,,,1579,,194,0.12,,,,,0.54,,,,,2,1,Unmarked mosquitoes captured were marked and released daily (not sure how many releases).
1382,327,Malaysia,Lingan,5.633333,115.933333,16/09/1986 00:00,13/10/1986 00:00,Anopheles,45,,,N/A,1,3,3,1,0,,18,,1,12,9,,,27,0,27,,,,,9837,,1151,0.11,,,,,0.48,,,,,,1,Unmarked mosquitoes captured were marked and released daily (not sure how many releases).
1397,122,Mexico,Coatan River section,15.064444,-92.219444,01/01/2002 00:00,,Anopheles,29,,,Third release,2,2,2,0,0,3,1,,1,20,,,1,10,0,10,3000,symmetric,10,eccentric,500,,20,0.04,,,,,,,,,,,1,only downstream traps considered for data by distance. Exact dates not given; these are a guess.
1397,121,Mexico,Coatan River section,15.064444,-92.219444,01/01/2002 00:00,,Anopheles,29,,,Second release,2,2,2,0,0,3,1,,1,20,,,1,10,0,10,6000,symmetric,10,centric,1450,,21,0.01,,,,,,,,,,,1,Exact dates not given; these are a guess.
1397,120,Mexico,Coatan River section,15.064444,-92.219444,01/01/2001 00:00,,Anopheles,29,,,First release,2,2,2,0,0,3,1,,1,20,,,1,10,0,10,6000,symmetric,10,eccentric,1800,,13,7.22E-03,,,,,,,,,,,1,Exact dates not given; these are a guess.
1429,463,United States of America,Poso West,35.296,-118.6833,22/10/1979 00:00,,Culex,6,,,Yellow-marked,4,2,2,0,0,,1,,1,34,,,1,5,0,5,,,21,,135,,23,0.17,,,,,,,105,,,,0,"Not a lot of detail regarding MDT values, so not sure if valid."
1429,461,United States of America,Poso West,35.296,-118.6833,17/09/1979 00:00,,Culex,6,,,Aqua-marked,4,2,2,0,0,,1,,1,34,,,1,5,0,5,,,21,,237,,29,0.12,,,,,,,134,,,,0,"Not a lot of detail regarding MDT values, so not sure if valid."
1429,462,United States of America,Poso West,35.296,-118.6833,22/10/1979 00:00,,Culex,6,,,Red-marked,4,2,2,0,0,,1,,1,34,,,1,5,0,5,,,21,,135,,20,0.14,,,,,,,110,,,,0,"Not a lot of detail regarding MDT values, so not sure if valid."
1429,781,United States of America,Poso West,35.296,-118.6833,22/10/1979 00:00,,Culex,6,,,Charcoal strain,4,2,2,0,0,,10,,1,34,,,1,5,0,5,,,21,,135,,23,0.17,,,,,,,91,,,,0,"Not a lot of detail regarding MDT values, so not sure if valid."
1429,780,United States of America,Poso West,35.296,-118.6833,17/09/1979 00:00,,Culex,6,,,Charcoal strain,4,2,2,0,0,,10,,1,34,,,1,5,0,5,,,21,,237,,34,0.14,,,,,,,133,,,,0,"Not a lot of detail regarding MDT values, so not sure if valid."
1429,779,United States of America,Poso West,35.296,-118.6833,21/05/1979 00:00,,Culex,6,,,Charcoal strain,4,2,2,0,0,,10,,1,34,,,1,5,0,5,,,21,,450,,138,0.3,,,,,,,127,,,,0,"Not a lot of detail regarding MDT values, so not sure if valid."
1429,460,United States of America,Poso West,35.296,-118.6833,21/05/1979 00:00,,Culex,6,,,Yellow-marked,4,2,2,0,0,,1,,1,34,,,1,5,0,5,,,21,,450,,121,0.26,,,,,,,125,,,,0,"Not a lot of detail regarding MDT values, so not sure if valid."
1484,597,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,28/04/1990 00:00,,Aedes,55,,,Orange back,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,9,,2,0.22,,,,,,,,,,,0,
1484,609,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,13/05/1990 00:00,,Aedes,55,,,Cream,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,11,,1,0.09,,,,,,,,,,,0,
1484,608,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,09/05/1990 00:00,,Aedes,55,,,Brown,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,9,,5,0.55,,,,,,,,,,,0,
1484,607,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,08/05/1990 00:00,,Aedes,55,,,Pink back,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,26,,8,0.3,,,,,,,,,,,0,
1484,606,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,07/05/1990 00:00,,Aedes,55,,,Pink front,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,22,,4,0.18,,,,,,,,,,,0,
1484,605,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,06/05/1990 00:00,,Aedes,55,,,Purple back,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,27,,2,0.07,,,,,,,,,,,0,
1484,604,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,05/05/1990 00:00,,Aedes,55,,,Purple front,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,33,,0,0,,,,,,,,,,,0,
1484,603,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,04/05/1990 00:00,,Aedes,55,,,Green back,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,168,,4,0.02,,,,,,,,,,,0,
1484,602,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,03/05/1990 00:00,,Aedes,55,,,Green front,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,105,,6,0.05,,,,,,,,,,,0,
1484,601,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,02/05/1990 00:00,,Aedes,55,,,Yellow back,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,57,,3,0.05,,,,,,,,,,,0,
1484,600,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,01/05/1990 00:00,,Aedes,55,,,Yellow front,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,73,,1,0.01,,,,,,,,,,,0,
1484,610,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,15/05/1990 00:00,,Aedes,55,,,Mauve,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,3,,1,0.33,,,,,,,,,,,0,
1484,598,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,29/04/1990 00:00,,Aedes,55,,,Blue front,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,73,,6,0.08,,,,,,,,,,,0,
1484,613,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,18/05/1990 00:00,,Aedes,55,,,Black,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,2,,1,0.5,,,,,,,,,,,0,
1484,596,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,27/04/1990 00:00,,Aedes,55,,,Orange front,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,9,,0,0,,,,,,,,,,,0,
1484,595,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,25/04/1990 00:00,,Aedes,55,,,Red,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,14,,1,0.07,,,,,,,,,,,0,
1484,594,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,24/04/1990 00:00,,Aedes,55,,,Grey,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,3,,1,0.33,,,,,,,,,,,0,
1484,593,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,23/05/1989 00:00,,Aedes,55,,,Mauve,1,2,2,0,0,0,11,,1,12,15,,1,66,0,66,500,asymmetric,,eccentric,54,,0,0,,,,,,,,,,,0,
1484,591,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,21/05/1989 00:00,,Aedes,55,,,Red,1,2,2,0,0,0,11,,1,12,15,,1,66,0,66,500,asymmetric,,eccentric,53,,1,0.01,,,,,,,,,,,0,
1484,589,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,11/05/1989 00:00,,Aedes,55,,,Orange,1,2,2,0,0,0,11,,1,12,15,,1,66,0,66,500,asymmetric,,eccentric,16,,1,0.06,,,,,,,,,,,0,
1484,588,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,10/05/1989 00:00,,Aedes,55,,,Green,1,2,2,0,0,0,11,,1,12,15,,1,66,0,66,500,asymmetric,,eccentric,40,,2,0.05,,,,,,,,,,,0,
1484,599,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,30/04/1990 00:00,,Aedes,55,,,Blue back,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,93,,2,0.02,,,,,,,,,,,0,
1484,623,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,22/06/1989 00:00,,Aedes,55,,,Dark-green,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,250,,1,4.00E-03,,,,,,,,,,,0,
1484,643,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,28/06/1990 00:00,,Aedes,55,,,Light-green,1,2,2,0,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,200,,14,0.07,,,,,,,,,,,0,
1484,642,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,13/06/1990 00:00,,Aedes,55,,,Crimson,1,2,2,1,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,233,,30,0.12,,,,,,,,,,,0,
1484,641,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,13/06/1990 00:00,,Aedes,55,,,Mauve,1,2,2,0,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,180,,4,0.02,,,,,,,,,,,0,
1484,640,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,11/06/1990 00:00,,Aedes,55,,,Brown,1,2,2,0,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,255,,14,0.05,,,,,,,,,,,0,
1484,639,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,10/06/1990 00:00,,Aedes,55,,,Salmon-pink,1,2,2,0,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,200,,21,0.1,,,,,,,,,,,0,
1484,638,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,01/06/1990 00:00,,Aedes,55,,,Green,1,2,2,1,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,355,,15,0.04,,,,,,,,,,,0,
1484,637,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,01/06/1990 00:00,,Aedes,55,,,Purple,1,2,2,0,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,240,,10,0.04,,,,,,,,,,,0,
1484,636,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,27/05/1990 00:00,,Aedes,55,,,Pink,1,2,2,0,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,261,,23,0.08,,,,,,,,,,,0,
1484,635,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,25/05/1990 00:00,,Aedes,55,,,Blue,1,2,2,0,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,201,,6,0.02,,,,,,,,,,,0,
1484,611,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,16/05/1990 00:00,,Aedes,55,,,White front,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,10,,3,0.3,,,,,,,,,,,0,
1484,633,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,22/05/1990 00:00,,Aedes,55,,,Blaze,1,2,2,1,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,68,,5,0.07,,,,,,,,,,,1,Data disaggregation is for all MRR experiments in 1990
1484,587,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,09/05/1989 00:00,,Aedes,55,,,Blue,1,2,2,0,0,0,11,,1,12,15,,1,66,0,66,500,asymmetric,,eccentric,90,,2,0.02,,,,,,,,,,,0,
1484,622,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,19/06/1989 00:00,,Aedes,55,,,Light-brown,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,240,,2,8.33E-03,,,,,,,,,,,0,
1484,621,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,16/06/1989 00:00,,Aedes,55,,,Salmon-pink,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,130,,8,0.06,,,,,,,,,,,0,
1484,620,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,15/06/1989 00:00,,Aedes,55,,,Purple,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,127,,3,0.02,,,,,,,,,,,0,
1484,619,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,14/06/1989 00:00,,Aedes,55,,,Blaze,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,160,,8,0.05,,,,,,,,,,,0,
1484,618,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,13/06/1989 00:00,,Aedes,55,,,Pink,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,210,,6,0.02,,,,,,,,,,,0,
1484,617,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,12/06/1989 00:00,,Aedes,55,,,Green,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,340,,18,0.05,,,,,,,,,,,0,
1484,616,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,12/06/1989 00:00,,Aedes,55,,,Yellow,1,2,2,1,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,285,,10,0.03,,,,,,,,,,,0,
1484,615,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,09/06/1989 00:00,,Aedes,55,,,Blue,1,2,2,0,0,,1,,1,12,15,,1,68,0,68,500,asymmetric,,eccentric,130,,9,0.06,,,,,,,,,,,1,Data disaggregation is for all MRR experiments in 1989
1484,590,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,14/05/1989 00:00,,Aedes,55,,,White,1,2,2,0,0,0,11,,1,12,15,,1,66,0,66,500,asymmetric,,eccentric,10,,2,0.2,,,,,,,,,,,0,
1484,612,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,17/05/1990 00:00,,Aedes,55,,,White back,1,2,2,0,0,0,11,,1,12,15,,1,72,0,72,500,asymmetric,,eccentric,6,,1,0.16,,,,,,,,,,,0,
1484,634,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,24/05/1990 00:00,,Aedes,55,,,Yellow,1,2,2,1,0,,1,,1,12,15,,1,69,0,69,500,asymmetric,,eccentric,222,,7,0.03,,,,,,,,,,,0,
1484,592,U.K. of Great Britain and Northern Ireland,Woodland south of Liverpool,53.283333,-3.25,22/05/1989 00:00,,Aedes,55,,,Pink,1,2,2,0,0,0,11,,1,12,15,,1,66,0,66,500,asymmetric,,eccentric,81,,0,0,,,,,,,,,,,0,
1490,385,United States of America,Rossmoor (Orange County),33.785556,-118.084167,12/07/1988 00:00,,Culex,14,,,0-96h age,2,3,2,0,0,4,1,,1,7,30,15,1,13,1,16,,,,,1149,,99,0.08,,,,,0.838,,,,,,0,
1490,384,United States of America,Rossmoor (Orange County),33.785556,-118.084167,12/07/1988 00:00,,Culex,14,,,0-24h age,2,3,2,0,0,1,1,,1,7,30,15,1,13,1,16,,,,,2561,,290,0.11,,,,,0.742,,,,,,1,Sum of disaggregated recaptures doesn't match exactly sum of both this and next record.
1497,351,French Guiana,4 areas,,,01/01/1997 00:00,31/12/1998 00:00,Aedes,2,,,N/A,1,1,1,0,0,,11,,2,19,,,64,64,1,,,,,,2449,,336,0.13,,,,,0.931,,,,,,0,CDC backpack aspirator. DPS1=average for all 4 locations. 64 weeks of MRR (26 in 1997 and 38 in 1998)
1511,9,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/01/2005 00:00,,Aedes,2,,,Poor diet,4,2,4,0,0,5,1,,2,19,4,,1,17,1,17,200,symmetric,30,centric,1186,,134,0.11,,,,,0.712,0.743,78.81,,203.3,,1,CDC backpack aspirator. Precise date not given; this is a guess. DPS1 = exponential model; DPS2 = non-linear model
1511,8,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/01/2005 00:00,,Aedes,2,,,Rich diet,4,2,4,0,0,5,1,,2,19,4,,1,17,1,17,200,symmetric,30,centric,1391,,191,0.13,,,,,0.73,0.779,40.94,,143.2,,1,CDC backpack aspirator. Precise date not given; this is a guess. DPS1 = exponential model; DPS2 = non-linear model
1512,439,Pakistan,Kot Baghicha,31.168056,73.859722,05/04/1980 00:00,,Anopheles,7,,,KB female adults 4 days,4,1,4,0,1,4,1,,1,19,15,32,1,,1,,100,,7,,429,,78,0.18,,,,,,,,,,,0,Mouth aspirator.
1512,438,Pakistan,Kot Baghicha,31.168056,73.859722,06/04/1980 00:00,,Anopheles,7,,,KB female adults 1 day,4,1,4,0,1,1,1,,1,19,15,32,1,,1,,100,,7,,1914,,345,0.18,,,,,,,,,,,0,Mouth aspirator.
1512,437,Pakistan,Kot Baghicha,31.168056,73.859722,03/04/1980 00:00,,Anopheles,7,,,KB female pupae,4,2,4,0,0,,1,,1,19,15,32,1,,1,,100,,7,,3019,,302,0.1,,,,,,,,,,,0,Mouth aspirator. Self marking device for pupae
1512,436,Pakistan,Kot Baghicha,31.168056,73.859722,05/04/1980 00:00,,Anopheles,7,,,SAT female adults 4 days,4,1,4,0,1,4,1,,1,19,15,32,1,,1,,100,,7,,918,,159,0.17,,,,,,,,,,,0,Mouth aspirator.
1512,435,Pakistan,Kot Baghicha,31.168056,73.859722,05/04/1980 00:00,,Anopheles,7,,,SAT female adults 1 day,4,1,4,0,1,1,1,,1,19,15,32,1,,1,,100,,7,,1336,,248,0.18,,,,,,,,,,,0,Mouth aspirator.
1512,434,Pakistan,Kot Baghicha,31.168056,73.859722,03/04/1980 00:00,,Anopheles,7,,,SAT female pupae,4,2,4,0,0,,1,,1,19,15,32,1,,1,,100,,7,,1875,,167,0.08,,,,,,,,,,,0,Mouth aspirator. Self marking device for pupae
